PurchaseOrderNumber|PurchaseOrderLineNumber|SiteCode|ItemCode|EstimatedReceiptDate|OrderedQuantity|OrderLineStatusIndicator|SupplierCode|CurrencyCode|IBTSiteCode|OutstandingQuantity|CostPerUnit
PO_CLOTH01_20250123_DC_01_IBT_001284|11|STORE_001|ITM_TOP_0012|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250123_DC_01_IBT_001284|12|STORE_001|ITM_TOP_0013|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250123_DC_01_IBT_001284|13|STORE_001|ITM_TOP_0014|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250123_DC_01_IBT_001284|14|STORE_001|ITM_TOP_0015|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250123_DC_01_IBT_001284|15|STORE_001|ITM_TOP_0016|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250123_DC_01_IBT_001284|16|STORE_001|ITM_TOP_0017|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250123_DC_01_IBT_001284|17|STORE_001|ITM_TOP_0020|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250123_DC_01_IBT_001284|18|STORE_001|ITM_TOP_0021|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250123_DC_01_IBT_001284|19|STORE_001|ITM_BOT_0023|2025-01-23 00:00:00|12|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250123_DC_01_IBT_001284|20|STORE_001|ITM_BOT_0024|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250123_DC_01_IBT_001284|21|STORE_001|ITM_BOT_0025|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250123_DC_01_IBT_001284|22|STORE_001|ITM_BOT_0026|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250123_DC_01_IBT_001284|23|STORE_001|ITM_BOT_0027|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250123_DC_01_IBT_001284|24|STORE_001|ITM_BOT_0028|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250123_DC_01_IBT_001284|25|STORE_001|ITM_BOT_0029|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250123_DC_01_IBT_001284|26|STORE_001|ITM_BOT_0030|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250123_DC_01_IBT_001284|27|STORE_001|ITM_BOT_0031|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250123_DC_01_IBT_001284|28|STORE_001|ITM_BOT_0032|2025-01-23 00:00:00|30|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250123_DC_01_IBT_001284|29|STORE_001|ITM_FOO_0034|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|56.61
PO_CLOTH01_20250123_DC_01_IBT_001284|30|STORE_001|ITM_FOO_0037|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|18.92
PO_CLOTH01_20250123_DC_01_IBT_001284|31|STORE_001|ITM_FOO_0039|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|30.17
PO_CLOTH01_20250123_DC_01_IBT_001284|32|STORE_001|ITM_FOO_0040|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250123_DC_01_IBT_001284|33|STORE_001|ITM_OUT_0041|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|59.04
PO_CLOTH01_20250123_DC_01_IBT_001284|34|STORE_001|ITM_OUT_0042|2025-01-23 00:00:00|14|Delivered||USD|DC_01|0|46.0
PO_CLOTH01_20250123_DC_01_IBT_001284|35|STORE_001|ITM_OUT_0043|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|63.52
PO_CLOTH01_20250123_DC_01_IBT_001285|1|STORE_002|ITM_BAS_0001|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250123_DC_01_IBT_001285|2|STORE_002|ITM_BAS_0002|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250123_DC_01_IBT_001285|3|STORE_002|ITM_BAS_0003|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250123_DC_01_IBT_001285|4|STORE_002|ITM_BAS_0004|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250123_DC_01_IBT_001285|5|STORE_002|ITM_BAS_0005|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250123_DC_01_IBT_001285|6|STORE_002|ITM_BAS_0006|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250123_DC_01_IBT_001285|7|STORE_002|ITM_BAS_0007|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250123_DC_01_IBT_001285|8|STORE_002|ITM_BAS_0008|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250123_DC_01_IBT_001285|9|STORE_002|ITM_BAS_0009|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250123_DC_01_IBT_001285|10|STORE_002|ITM_BAS_0010|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250123_DC_01_IBT_001285|11|STORE_002|ITM_TOP_0012|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250123_DC_01_IBT_001285|12|STORE_002|ITM_TOP_0013|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250123_DC_01_IBT_001285|13|STORE_002|ITM_TOP_0014|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250123_DC_01_IBT_001285|14|STORE_002|ITM_TOP_0015|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250123_DC_01_IBT_001285|15|STORE_002|ITM_TOP_0016|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250123_DC_01_IBT_001285|16|STORE_002|ITM_TOP_0017|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250123_DC_01_IBT_001285|17|STORE_002|ITM_TOP_0018|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250123_DC_01_IBT_001285|18|STORE_002|ITM_TOP_0019|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250123_DC_01_IBT_001285|19|STORE_002|ITM_TOP_0020|2025-01-23 00:00:00|16|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250123_DC_01_IBT_001285|20|STORE_002|ITM_TOP_0021|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250123_DC_01_IBT_001285|21|STORE_002|ITM_TOP_0022|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250123_DC_01_IBT_001285|22|STORE_002|ITM_BOT_0023|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250123_DC_01_IBT_001285|23|STORE_002|ITM_BOT_0024|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250123_DC_01_IBT_001285|24|STORE_002|ITM_BOT_0025|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250123_DC_01_IBT_001285|25|STORE_002|ITM_BOT_0026|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250123_DC_01_IBT_001285|26|STORE_002|ITM_BOT_0027|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250123_DC_01_IBT_001285|27|STORE_002|ITM_BOT_0028|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250123_DC_01_IBT_001285|28|STORE_002|ITM_BOT_0029|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250123_DC_01_IBT_001285|29|STORE_002|ITM_BOT_0030|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250123_DC_01_IBT_001285|30|STORE_002|ITM_BOT_0031|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250123_DC_01_IBT_001285|31|STORE_002|ITM_BOT_0032|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250123_DC_01_IBT_001285|32|STORE_002|ITM_FOO_0034|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|56.61
PO_CLOTH01_20250123_DC_01_IBT_001285|33|STORE_002|ITM_FOO_0037|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|18.92
PO_CLOTH01_20250123_DC_01_IBT_001285|34|STORE_002|ITM_FOO_0040|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250123_DC_01_IBT_001285|35|STORE_002|ITM_OUT_0041|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|59.04
PO_CLOTH01_20250123_DC_01_IBT_001285|36|STORE_002|ITM_OUT_0042|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|46.0
PO_CLOTH01_20250123_DC_01_IBT_001285|37|STORE_002|ITM_OUT_0043|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|63.52
PO_CLOTH01_20250123_DC_01_IBT_001285|38|STORE_002|ITM_OUT_0044|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|98.93
PO_CLOTH01_20250123_DC_01_IBT_001286|1|STORE_003|ITM_BAS_0001|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250123_DC_01_IBT_001286|2|STORE_003|ITM_BAS_0002|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250123_DC_01_IBT_001286|3|STORE_003|ITM_BAS_0003|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250123_DC_01_IBT_001286|4|STORE_003|ITM_BAS_0004|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250123_DC_01_IBT_001286|5|STORE_003|ITM_BAS_0005|2025-01-23 00:00:00|13|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250123_DC_01_IBT_001286|6|STORE_003|ITM_BAS_0006|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250123_DC_01_IBT_001286|7|STORE_003|ITM_BAS_0007|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250123_DC_01_IBT_001286|8|STORE_003|ITM_BAS_0008|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250123_DC_01_IBT_001286|9|STORE_003|ITM_BAS_0009|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250123_DC_01_IBT_001286|10|STORE_003|ITM_BAS_0010|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250123_DC_01_IBT_001286|11|STORE_003|ITM_TOP_0012|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250123_DC_01_IBT_001286|12|STORE_003|ITM_TOP_0013|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250123_DC_01_IBT_001286|13|STORE_003|ITM_TOP_0015|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250123_DC_01_IBT_001286|14|STORE_003|ITM_TOP_0016|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250123_DC_01_IBT_001286|15|STORE_003|ITM_TOP_0017|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250123_DC_01_IBT_001286|16|STORE_003|ITM_TOP_0018|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250123_DC_01_IBT_001286|17|STORE_003|ITM_TOP_0019|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250123_DC_01_IBT_001286|18|STORE_003|ITM_TOP_0020|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250123_DC_01_IBT_001286|19|STORE_003|ITM_TOP_0021|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250123_DC_01_IBT_001286|20|STORE_003|ITM_TOP_0022|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250123_DC_01_IBT_001286|21|STORE_003|ITM_BOT_0023|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250123_DC_01_IBT_001286|22|STORE_003|ITM_BOT_0024|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250123_DC_01_IBT_001286|23|STORE_003|ITM_BOT_0025|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250123_DC_01_IBT_001286|24|STORE_003|ITM_BOT_0026|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250123_DC_01_IBT_001286|25|STORE_003|ITM_BOT_0027|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250123_DC_01_IBT_001286|26|STORE_003|ITM_BOT_0028|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250123_DC_01_IBT_001286|27|STORE_003|ITM_BOT_0029|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250123_DC_01_IBT_001286|28|STORE_003|ITM_BOT_0030|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250123_DC_01_IBT_001286|29|STORE_003|ITM_BOT_0031|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250123_DC_01_IBT_001286|30|STORE_003|ITM_BOT_0032|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250123_DC_01_IBT_001286|31|STORE_003|ITM_FOO_0034|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|56.61
PO_CLOTH01_20250123_DC_01_IBT_001286|32|STORE_003|ITM_FOO_0037|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|18.92
PO_CLOTH01_20250123_DC_01_IBT_001286|33|STORE_003|ITM_FOO_0039|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|30.17
PO_CLOTH01_20250123_DC_01_IBT_001286|34|STORE_003|ITM_FOO_0040|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250123_DC_01_IBT_001286|35|STORE_003|ITM_OUT_0041|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|59.04
PO_CLOTH01_20250123_DC_01_IBT_001286|36|STORE_003|ITM_OUT_0042|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|46.0
PO_CLOTH01_20250123_DC_01_IBT_001286|37|STORE_003|ITM_OUT_0044|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|98.93
PO_CLOTH01_20250123_DC_01_IBT_001287|1|STORE_004|ITM_BAS_0001|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250123_DC_01_IBT_001287|2|STORE_004|ITM_BAS_0002|2025-01-23 00:00:00|9|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250123_DC_01_IBT_001287|3|STORE_004|ITM_BAS_0003|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250123_DC_01_IBT_001287|4|STORE_004|ITM_BAS_0004|2025-01-23 00:00:00|17|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250123_DC_01_IBT_001287|5|STORE_004|ITM_BAS_0005|2025-01-23 00:00:00|16|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250123_DC_01_IBT_001287|6|STORE_004|ITM_BAS_0007|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250123_DC_01_IBT_001287|7|STORE_004|ITM_BAS_0008|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250123_DC_01_IBT_001287|8|STORE_004|ITM_BAS_0009|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250123_DC_01_IBT_001287|9|STORE_004|ITM_BAS_0010|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250123_DC_01_IBT_001287|10|STORE_004|ITM_TOP_0011|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250123_DC_01_IBT_001287|11|STORE_004|ITM_TOP_0012|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250123_DC_01_IBT_001287|12|STORE_004|ITM_TOP_0013|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250123_DC_01_IBT_001287|13|STORE_004|ITM_TOP_0014|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250123_DC_01_IBT_001287|14|STORE_004|ITM_TOP_0015|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250123_DC_01_IBT_001287|15|STORE_004|ITM_TOP_0016|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250123_DC_01_IBT_001287|16|STORE_004|ITM_TOP_0017|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250123_DC_01_IBT_001287|17|STORE_004|ITM_TOP_0019|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250123_DC_01_IBT_001287|18|STORE_004|ITM_TOP_0020|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250123_DC_01_IBT_001287|19|STORE_004|ITM_TOP_0021|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250123_DC_01_IBT_001287|20|STORE_004|ITM_TOP_0022|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250123_DC_01_IBT_001287|21|STORE_004|ITM_BOT_0023|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250123_DC_01_IBT_001287|22|STORE_004|ITM_BOT_0024|2025-01-23 00:00:00|12|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250123_DC_01_IBT_001287|23|STORE_004|ITM_BOT_0025|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250123_DC_01_IBT_001287|24|STORE_004|ITM_BOT_0026|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250123_DC_01_IBT_001287|25|STORE_004|ITM_BOT_0027|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250123_DC_01_IBT_001287|26|STORE_004|ITM_BOT_0029|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250123_DC_01_IBT_001287|27|STORE_004|ITM_BOT_0030|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250123_DC_01_IBT_001287|28|STORE_004|ITM_BOT_0031|2025-01-23 00:00:00|1|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250123_DC_01_IBT_001287|29|STORE_004|ITM_BOT_0032|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250123_DC_01_IBT_001287|30|STORE_004|ITM_FOO_0035|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250123_DC_01_IBT_001287|31|STORE_004|ITM_FOO_0040|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250123_DC_01_IBT_001287|32|STORE_004|ITM_OUT_0041|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|59.04
PO_CLOTH01_20250123_DC_01_IBT_001287|33|STORE_004|ITM_OUT_0042|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|46.0
PO_CLOTH01_20250123_DC_01_IBT_001287|34|STORE_004|ITM_OUT_0043|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|63.52
PO_CLOTH01_20250123_DC_01_IBT_001287|35|STORE_004|ITM_OUT_0044|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|98.93
PO_CLOTH01_20250123_DC_01_IBT_001288|1|STORE_005|ITM_BAS_0001|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250123_DC_01_IBT_001288|2|STORE_005|ITM_BAS_0002|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250123_DC_01_IBT_001288|3|STORE_005|ITM_BAS_0003|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250123_DC_01_IBT_001288|4|STORE_005|ITM_BAS_0004|2025-01-23 00:00:00|13|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250123_DC_01_IBT_001288|5|STORE_005|ITM_BAS_0005|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250123_DC_01_IBT_001288|6|STORE_005|ITM_BAS_0006|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250123_DC_01_IBT_001288|7|STORE_005|ITM_BAS_0007|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250123_DC_01_IBT_001288|8|STORE_005|ITM_BAS_0008|2025-01-23 00:00:00|10|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250123_DC_01_IBT_001288|9|STORE_005|ITM_BAS_0009|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250123_DC_01_IBT_001288|10|STORE_005|ITM_BAS_0010|2025-01-23 00:00:00|8|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250123_DC_01_IBT_001288|11|STORE_005|ITM_TOP_0011|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250123_DC_01_IBT_001288|12|STORE_005|ITM_TOP_0012|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250123_DC_01_IBT_001288|13|STORE_005|ITM_TOP_0013|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250123_DC_01_IBT_001288|14|STORE_005|ITM_TOP_0014|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250123_DC_01_IBT_001288|15|STORE_005|ITM_TOP_0015|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250123_DC_01_IBT_001288|16|STORE_005|ITM_TOP_0016|2025-01-23 00:00:00|7|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250123_DC_01_IBT_001288|17|STORE_005|ITM_TOP_0017|2025-01-23 00:00:00|5|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250123_DC_01_IBT_001288|18|STORE_005|ITM_TOP_0018|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250123_DC_01_IBT_001288|19|STORE_005|ITM_TOP_0019|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250123_DC_01_IBT_001288|20|STORE_005|ITM_TOP_0020|2025-01-23 00:00:00|6|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250123_DC_01_IBT_001288|21|STORE_005|ITM_TOP_0021|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250123_DC_01_IBT_001288|22|STORE_005|ITM_TOP_0022|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250123_DC_01_IBT_001288|23|STORE_005|ITM_BOT_0023|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250123_DC_01_IBT_001288|24|STORE_005|ITM_BOT_0024|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250123_DC_01_IBT_001288|25|STORE_005|ITM_BOT_0025|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250123_DC_01_IBT_001288|26|STORE_005|ITM_BOT_0026|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250123_DC_01_IBT_001288|27|STORE_005|ITM_BOT_0027|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250123_DC_01_IBT_001288|28|STORE_005|ITM_BOT_0028|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250123_DC_01_IBT_001288|29|STORE_005|ITM_BOT_0029|2025-01-23 00:00:00|11|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250123_DC_01_IBT_001288|30|STORE_005|ITM_BOT_0031|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250123_DC_01_IBT_001288|31|STORE_005|ITM_BOT_0032|2025-01-23 00:00:00|3|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250123_DC_01_IBT_001288|32|STORE_005|ITM_FOO_0034|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|56.61
PO_CLOTH01_20250123_DC_01_IBT_001288|33|STORE_005|ITM_FOO_0035|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250123_DC_01_IBT_001288|34|STORE_005|ITM_FOO_0040|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250123_DC_01_IBT_001288|35|STORE_005|ITM_OUT_0041|2025-01-23 00:00:00|4|Delivered||USD|DC_01|0|59.04
PO_CLOTH01_20250123_DC_01_IBT_001288|36|STORE_005|ITM_OUT_0042|2025-01-23 00:00:00|12|Delivered||USD|DC_01|0|46.0
PO_CLOTH01_20250123_DC_01_IBT_001288|37|STORE_005|ITM_OUT_0044|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|98.93
PO_CLOTH01_20250123_DC_01_IBT_001288|38|STORE_005|ITM_OUT_0045|2025-01-23 00:00:00|2|Delivered||USD|DC_01|0|72.12
PO_CLOTH01_20250124_DC_01_IBT_001289|1|STORE_001|ITM_BAS_0001|2025-01-24 00:00:00|15|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250124_DC_01_IBT_001289|2|STORE_001|ITM_BAS_0002|2025-01-24 00:00:00|6|Delivered||USD|DC_01|0|9.27
