SiteCode|ItemCode|FirstStockedDate|StockOnHand|StockReserved|DefaultCostPrice|DefaultSellingPrice|SupplierCode|SourceSite|FromSupplierFlag|StockingIndicator|OrderMultiple|ActiveFlag
STORE_005|ITM_BOT_0023|2024-04-01 00:00:00|51|0|14.71|36.77|SUP_004|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0024|2024-04-01 00:00:00|19|0|35.73|89.32|SUP_005|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0025|2024-04-01 00:00:00|57|0|28.9|72.26|SUP_006|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0026|2024-04-01 00:00:00|20|0|34.6|86.5|SUP_007|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0027|2024-04-01 00:00:00|60|0|32.43|81.08|SUP_008|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0028|2024-04-01 00:00:00|47|0|27.02|67.54|SUP_009|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0029|2024-04-01 00:00:00|35|0|39.25|98.12|SUP_010|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0030|2024-04-01 00:00:00|49|0|22.6|56.5|SUP_001|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0031|2024-04-01 00:00:00|30|0|27.46|68.64|SUP_002|DC_01|0|Y|1|1
STORE_005|ITM_BOT_0032|2024-04-01 00:00:00|46|0|35.22|88.06|SUP_003|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0033|2024-04-01 00:00:00|8|0|45.38|108.04|SUP_004|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0034|2024-04-01 00:00:00|15|0|56.61|134.79|SUP_005|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0035|2024-04-01 00:00:00|29|0|43.47|103.51|SUP_006|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0036|2024-04-01 00:00:00|13|0|49.35|117.5|SUP_007|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0037|2024-04-01 00:00:00|3|0|18.92|45.04|SUP_008|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0038|2024-04-01 00:00:00|15|0|27.33|65.07|SUP_009|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0039|2024-04-01 00:00:00|10|0|30.17|71.83|SUP_010|DC_01|0|Y|1|1
STORE_005|ITM_FOO_0040|2024-04-01 00:00:00|9|0|20.49|48.78|SUP_001|DC_01|0|Y|1|1
STORE_005|ITM_OUT_0041|2024-04-01 00:00:00|3|0|59.04|131.21|SUP_002|DC_01|0|Y|1|1
STORE_005|ITM_OUT_0042|2024-04-01 00:00:00|1|0|46.0|102.22|SUP_003|DC_01|0|Y|1|1
STORE_005|ITM_OUT_0043|2024-04-01 00:00:00|5|0|63.52|141.15|SUP_004|DC_01|0|Y|1|1
STORE_005|ITM_OUT_0044|2024-04-01 00:00:00|6|0|98.93|219.85|SUP_005|DC_01|0|Y|1|1
STORE_005|ITM_OUT_0045|2024-04-01 00:00:00|9|0|72.12|160.26|SUP_006|DC_01|0|Y|1|1
STORE_005|ITM_ACC_0046|2024-04-01 00:00:00|5|0|9.98|28.51|SUP_007|DC_01|0|Y|1|1
STORE_005|ITM_ACC_0047|2024-04-01 00:00:00|5|0|7.17|20.48|SUP_008|DC_01|0|Y|1|1
STORE_005|ITM_ACC_0048|2024-04-01 00:00:00|20|0|8.17|23.35|SUP_009|DC_01|0|Y|1|1
STORE_005|ITM_FOR_0049|2024-04-01 00:00:00|0|0|163.83|381.0|SUP_010|DC_01|0|Y|1|1
STORE_005|ITM_FOR_0050|2024-04-01 00:00:00|22|0|126.6|294.41|SUP_001|DC_01|0|Y|1|1
DC_01|ITM_BAS_0001|2024-04-01 00:00:00|846|0|7.8|19.5|SUP_002||1|Y|1|1
DC_01|ITM_BAS_0002|2024-04-01 00:00:00|501|0|9.27|23.17|SUP_003||1|Y|1|1
DC_01|ITM_BAS_0003|2024-04-01 00:00:00|519|0|3.79|9.48|SUP_004||1|Y|1|1
DC_01|ITM_BAS_0004|2024-04-01 00:00:00|539|0|6.07|15.17|SUP_005||1|Y|1|1
DC_01|ITM_BAS_0005|2024-04-01 00:00:00|819|0|3.4|8.51|SUP_006||1|Y|1|1
DC_01|ITM_BAS_0006|2024-04-01 00:00:00|932|0|4.69|11.72|SUP_007||1|Y|1|1
DC_01|ITM_BAS_0007|2024-04-01 00:00:00|698|0|6.64|16.59|SUP_008||1|Y|1|1
DC_01|ITM_BAS_0008|2024-04-01 00:00:00|558|0|3.38|8.45|SUP_009||1|Y|1|1
DC_01|ITM_BAS_0009|2024-04-01 00:00:00|847|0|4.55|11.38|SUP_010||1|Y|1|1
DC_01|ITM_BAS_0010|2024-04-01 00:00:00|34|0|7.62|19.05|SUP_001||1|Y|1|1
DC_01|ITM_TOP_0011|2024-04-01 00:00:00|127|0|20.03|52.7|SUP_002||1|Y|1|1
DC_01|ITM_TOP_0012|2024-04-01 00:00:00|288|0|12.63|33.23|SUP_003||1|Y|1|1
DC_01|ITM_TOP_0013|2024-04-01 00:00:00|212|0|21.04|55.36|SUP_004||1|Y|1|1
DC_01|ITM_TOP_0014|2024-04-01 00:00:00|183|0|26.06|68.57|SUP_005||1|Y|1|1
DC_01|ITM_TOP_0015|2024-04-01 00:00:00|249|0|7.75|20.39|SUP_006||1|Y|1|1
DC_01|ITM_TOP_0016|2024-04-01 00:00:00|472|0|25.97|68.35|SUP_007||1|Y|1|1
DC_01|ITM_TOP_0017|2024-04-01 00:00:00|161|0|23.52|61.89|SUP_008||1|Y|1|1
DC_01|ITM_TOP_0018|2024-04-01 00:00:00|179|0|15.36|40.42|SUP_009||1|Y|1|1
DC_01|ITM_TOP_0019|2024-04-01 00:00:00|185|0|11.15|29.33|SUP_010||1|Y|1|1
DC_01|ITM_TOP_0020|2024-04-01 00:00:00|299|0|29.42|77.43|SUP_001||1|Y|1|1
DC_01|ITM_TOP_0021|2024-04-01 00:00:00|123|0|15.28|40.2|SUP_002||1|Y|1|1
DC_01|ITM_TOP_0022|2024-04-01 00:00:00|430|0|9.71|25.56|SUP_003||1|Y|1|1
DC_01|ITM_BOT_0023|2024-04-01 00:00:00|3|0|14.71|36.77|SUP_004||1|Y|1|1
DC_01|ITM_BOT_0024|2024-04-01 00:00:00|221|0|35.73|89.32|SUP_005||1|Y|1|1
DC_01|ITM_BOT_0025|2024-04-01 00:00:00|487|0|28.9|72.26|SUP_006||1|Y|1|1
DC_01|ITM_BOT_0026|2024-04-01 00:00:00|134|0|34.6|86.5|SUP_007||1|Y|1|1
DC_01|ITM_BOT_0027|2024-04-01 00:00:00|271|0|32.43|81.08|SUP_008||1|Y|1|1
DC_01|ITM_BOT_0028|2024-04-01 00:00:00|187|0|27.02|67.54|SUP_009||1|Y|1|1
DC_01|ITM_BOT_0029|2024-04-01 00:00:00|375|0|39.25|98.12|SUP_010||1|Y|1|1
DC_01|ITM_BOT_0030|2024-04-01 00:00:00|175|0|22.6|56.5|SUP_001||1|Y|1|1
DC_01|ITM_BOT_0031|2024-04-01 00:00:00|340|0|27.46|68.64|SUP_002||1|Y|1|1
DC_01|ITM_BOT_0032|2024-04-01 00:00:00|441|0|35.22|88.06|SUP_003||1|Y|1|1
DC_01|ITM_FOO_0033|2024-04-01 00:00:00|0|0|45.38|108.04|SUP_004||1|Y|1|1
DC_01|ITM_FOO_0034|2024-04-01 00:00:00|86|0|56.61|134.79|SUP_005||1|Y|1|1
DC_01|ITM_FOO_0035|2024-04-01 00:00:00|129|0|43.47|103.51|SUP_006||1|Y|1|1
DC_01|ITM_FOO_0036|2024-04-01 00:00:00|55|0|49.35|117.5|SUP_007||1|Y|1|1
DC_01|ITM_FOO_0037|2024-04-01 00:00:00|16|0|18.92|45.04|SUP_008||1|Y|1|1
DC_01|ITM_FOO_0038|2024-04-01 00:00:00|0|0|27.33|65.07|SUP_009||1|Y|1|1
DC_01|ITM_FOO_0039|2024-04-01 00:00:00|45|0|30.17|71.83|SUP_010||1|Y|1|1
DC_01|ITM_FOO_0040|2024-04-01 00:00:00|0|0|20.49|48.78|SUP_001||1|Y|1|1
DC_01|ITM_OUT_0041|2024-04-01 00:00:00|3|0|59.04|131.21|SUP_002||1|Y|1|1
DC_01|ITM_OUT_0042|2024-04-01 00:00:00|0|0|46.0|102.22|SUP_003||1|Y|1|1
DC_01|ITM_OUT_0043|2024-04-01 00:00:00|0|0|63.52|141.15|SUP_004||1|Y|1|1
DC_01|ITM_OUT_0044|2024-04-01 00:00:00|18|0|98.93|219.85|SUP_005||1|Y|1|1
DC_01|ITM_OUT_0045|2024-04-01 00:00:00|10|0|72.12|160.26|SUP_006||1|Y|1|1
DC_01|ITM_ACC_0046|2024-04-01 00:00:00|18|0|9.98|28.51|SUP_007||1|Y|1|1
DC_01|ITM_ACC_0047|2024-04-01 00:00:00|0|0|7.17|20.48|SUP_008||1|Y|1|1
DC_01|ITM_ACC_0048|2024-04-01 00:00:00|25|0|8.17|23.35|SUP_009||1|Y|1|1
DC_01|ITM_FOR_0049|2024-04-01 00:00:00|0|0|163.83|381.0|SUP_010||1|Y|1|1
DC_01|ITM_FOR_0050|2024-04-01 00:00:00|42|0|126.6|294.41|SUP_001||1|Y|1|1
