SiteCode|ItemCode|SalesTypeCode|ReturnFlag|SalesDate|SalesQuantity|TotalCost|TotalRevenue|TotalOriginalRetail
STORE_003|ITM_FOO_0040|Regular|0|2024-06-06 00:00:00|1|20.49|48.78|48.78
STORE_004|ITM_BAS_0001|Regular|0|2024-06-06 00:00:00|20|156.0|390.0|390.0
STORE_004|ITM_BAS_0002|Regular|0|2024-06-06 00:00:00|15|139.05|347.55|347.55
STORE_004|ITM_BAS_0003|Regular|0|2024-06-06 00:00:00|13|49.27|123.24|123.24
STORE_004|ITM_BAS_0004|Regular|0|2024-06-06 00:00:00|8|48.56|121.36|121.36
STORE_004|ITM_BAS_0005|Regular|0|2024-06-06 00:00:00|3|10.2|25.53|25.53
STORE_004|ITM_BAS_0006|Regular|0|2024-06-06 00:00:00|16|75.04|187.52|187.52
STORE_004|ITM_BAS_0007|Regular|0|2024-06-06 00:00:00|11|73.04|182.49|182.49
STORE_004|ITM_BAS_0008|Regular|0|2024-06-06 00:00:00|12|40.56|101.4|101.4
STORE_004|ITM_BAS_0009|Regular|0|2024-06-06 00:00:00|10|45.5|113.8|113.8
STORE_004|ITM_BAS_0010|Regular|0|2024-06-06 00:00:00|8|60.96|152.4|152.4
STORE_004|ITM_TOP_0011|Regular|0|2024-06-06 00:00:00|1|20.03|52.7|52.7
STORE_004|ITM_TOP_0012|Regular|0|2024-06-06 00:00:00|7|88.41|232.61|232.61
STORE_004|ITM_TOP_0014|Regular|0|2024-06-06 00:00:00|4|104.24|274.28|274.28
STORE_004|ITM_TOP_0015|Regular|0|2024-06-06 00:00:00|12|93.0|244.68|244.68
STORE_004|ITM_TOP_0016|Regular|0|2024-06-06 00:00:00|9|233.73|615.15|615.15
STORE_004|ITM_TOP_0017|Regular|0|2024-06-06 00:00:00|12|282.24|742.68|742.68
STORE_004|ITM_TOP_0018|Regular|0|2024-06-06 00:00:00|5|76.8|202.1|202.1
STORE_004|ITM_TOP_0019|Regular|0|2024-06-06 00:00:00|7|78.05|205.31|205.31
STORE_004|ITM_TOP_0020|Regular|0|2024-06-06 00:00:00|4|117.68|309.72|309.72
STORE_004|ITM_TOP_0021|Regular|0|2024-06-06 00:00:00|3|45.84|120.6|120.6
STORE_004|ITM_TOP_0022|Regular|0|2024-06-06 00:00:00|13|126.23|332.28|332.28
STORE_004|ITM_BOT_0023|Regular|0|2024-06-06 00:00:00|9|132.39|330.93|330.93
STORE_004|ITM_BOT_0024|Regular|0|2024-06-06 00:00:00|7|250.11|625.24|625.24
STORE_004|ITM_BOT_0025|Regular|0|2024-06-06 00:00:00|13|375.7|939.38|939.38
STORE_004|ITM_BOT_0026|Regular|0|2024-06-06 00:00:00|1|34.6|86.5|86.5
STORE_004|ITM_BOT_0027|Regular|0|2024-06-06 00:00:00|9|291.87|729.72|729.72
STORE_004|ITM_BOT_0028|Regular|0|2024-06-06 00:00:00|8|216.16|540.32|540.32
STORE_004|ITM_BOT_0029|Regular|0|2024-06-06 00:00:00|5|196.25|490.6|490.6
STORE_004|ITM_BOT_0030|Regular|0|2024-06-06 00:00:00|9|203.4|508.5|508.5
STORE_004|ITM_BOT_0031|Regular|0|2024-06-06 00:00:00|11|302.06|755.04|755.04
STORE_004|ITM_BOT_0032|Regular|0|2024-06-06 00:00:00|10|352.2|880.6|880.6
STORE_004|ITM_FOO_0033|Regular|0|2024-06-06 00:00:00|3|136.14|324.12|324.12
STORE_004|ITM_FOO_0034|Regular|0|2024-06-06 00:00:00|1|56.61|134.79|134.79
STORE_004|ITM_FOO_0035|Regular|0|2024-06-06 00:00:00|3|130.41|310.53|310.53
STORE_004|ITM_FOO_0038|Regular|0|2024-06-06 00:00:00|1|27.33|65.07|65.07
STORE_004|ITM_FOO_0040|Regular|0|2024-06-06 00:00:00|1|20.49|48.78|48.78
STORE_004|ITM_OUT_0041|Regular|0|2024-06-06 00:00:00|1|59.04|131.21|131.21
STORE_004|ITM_OUT_0044|Regular|0|2024-06-06 00:00:00|2|197.86|439.7|439.7
STORE_005|ITM_BAS_0001|Regular|0|2024-06-06 00:00:00|6|46.8|117.0|117.0
STORE_005|ITM_BAS_0002|Regular|0|2024-06-06 00:00:00|7|64.89|162.19|162.19
STORE_005|ITM_BAS_0003|Regular|0|2024-06-06 00:00:00|12|45.48|113.76|113.76
STORE_005|ITM_BAS_0004|Regular|0|2024-06-06 00:00:00|6|36.42|91.02|91.02
STORE_005|ITM_BAS_0005|Regular|0|2024-06-06 00:00:00|3|10.2|25.53|25.53
STORE_005|ITM_BAS_0006|Regular|0|2024-06-06 00:00:00|9|42.21|105.48|105.48
STORE_005|ITM_BAS_0007|Regular|0|2024-06-06 00:00:00|6|39.84|99.54|99.54
STORE_005|ITM_BAS_0008|Regular|0|2024-06-06 00:00:00|14|47.32|118.3|118.3
STORE_005|ITM_BAS_0009|Regular|0|2024-06-06 00:00:00|10|45.5|113.8|113.8
STORE_005|ITM_BAS_0010|Regular|0|2024-06-06 00:00:00|4|30.48|76.2|76.2
STORE_005|ITM_TOP_0011|Regular|0|2024-06-06 00:00:00|6|120.18|316.2|316.2
STORE_005|ITM_TOP_0012|Regular|0|2024-06-06 00:00:00|5|63.15|166.15|166.15
STORE_005|ITM_TOP_0014|Regular|0|2024-06-06 00:00:00|4|104.24|274.28|274.28
STORE_005|ITM_TOP_0015|Regular|0|2024-06-06 00:00:00|8|62.0|163.12|163.12
STORE_005|ITM_TOP_0016|Regular|0|2024-06-06 00:00:00|9|233.73|615.15|615.15
STORE_005|ITM_TOP_0017|Regular|0|2024-06-06 00:00:00|7|164.64|433.23|433.23
STORE_005|ITM_TOP_0018|Regular|0|2024-06-06 00:00:00|8|122.88|323.36|323.36
STORE_005|ITM_TOP_0019|Regular|0|2024-06-06 00:00:00|2|22.3|58.66|58.66
STORE_005|ITM_TOP_0020|Regular|0|2024-06-06 00:00:00|7|205.94|542.01|542.01
STORE_005|ITM_TOP_0021|Regular|0|2024-06-06 00:00:00|3|45.84|120.6|120.6
STORE_005|ITM_TOP_0022|Regular|0|2024-06-06 00:00:00|10|97.1|255.6|255.6
STORE_005|ITM_BOT_0023|Regular|0|2024-06-06 00:00:00|10|147.1|367.7|367.7
STORE_005|ITM_BOT_0024|Regular|0|2024-06-06 00:00:00|2|71.46|178.64|178.64
STORE_005|ITM_BOT_0025|Regular|0|2024-06-06 00:00:00|5|144.5|361.3|361.3
STORE_005|ITM_BOT_0026|Regular|0|2024-06-06 00:00:00|1|34.6|86.5|86.5
STORE_005|ITM_BOT_0027|Regular|0|2024-06-06 00:00:00|7|227.01|567.56|567.56
STORE_005|ITM_BOT_0028|Regular|0|2024-06-06 00:00:00|6|162.12|405.24|405.24
STORE_005|ITM_BOT_0029|Regular|0|2024-06-06 00:00:00|4|157.0|392.48|392.48
STORE_005|ITM_BOT_0030|Regular|0|2024-06-06 00:00:00|7|158.2|395.5|395.5
STORE_005|ITM_BOT_0031|Regular|0|2024-06-06 00:00:00|8|219.68|549.12|549.12
STORE_005|ITM_BOT_0032|Regular|0|2024-06-06 00:00:00|8|281.76|704.48|704.48
STORE_005|ITM_FOO_0033|Regular|0|2024-06-06 00:00:00|1|45.38|108.04|108.04
STORE_005|ITM_FOO_0034|Regular|0|2024-06-06 00:00:00|2|113.22|269.58|269.58
STORE_005|ITM_FOO_0035|Regular|0|2024-06-06 00:00:00|1|43.47|103.51|103.51
STORE_005|ITM_FOO_0036|Regular|0|2024-06-06 00:00:00|2|98.7|235.0|235.0
STORE_005|ITM_FOO_0037|Regular|0|2024-06-06 00:00:00|2|37.84|90.08|90.08
STORE_005|ITM_FOO_0038|Regular|0|2024-06-06 00:00:00|2|54.66|130.14|130.14
STORE_005|ITM_FOO_0040|Regular|0|2024-06-06 00:00:00|2|40.98|97.56|97.56
STORE_005|ITM_OUT_0043|Regular|0|2024-06-06 00:00:00|1|63.52|141.15|141.15
STORE_005|ITM_OUT_0044|Regular|0|2024-06-06 00:00:00|1|98.93|219.85|219.85
STORE_001|ITM_BAS_0001|Regular|0|2024-06-07 00:00:00|7|54.6|136.5|136.5
STORE_001|ITM_BAS_0002|Regular|0|2024-06-07 00:00:00|8|74.16|185.36|185.36
STORE_001|ITM_BAS_0003|Regular|0|2024-06-07 00:00:00|13|49.27|123.24|123.24
STORE_001|ITM_BAS_0004|Regular|0|2024-06-07 00:00:00|12|72.84|182.04|182.04
STORE_001|ITM_BAS_0005|Regular|0|2024-06-07 00:00:00|12|40.8|102.12|102.12
STORE_001|ITM_BAS_0006|Regular|0|2024-06-07 00:00:00|7|32.83|82.04|82.04
STORE_001|ITM_BAS_0007|Regular|0|2024-06-07 00:00:00|7|46.48|116.13|116.13
STORE_001|ITM_BAS_0008|Regular|0|2024-06-07 00:00:00|12|40.56|101.4|101.4
STORE_001|ITM_BAS_0009|Regular|0|2024-06-07 00:00:00|12|54.6|136.56|136.56
STORE_001|ITM_BAS_0010|Regular|0|2024-06-07 00:00:00|7|53.34|133.35|133.35
STORE_001|ITM_TOP_0011|Regular|0|2024-06-07 00:00:00|9|180.27|474.3|474.3
STORE_001|ITM_TOP_0012|Regular|0|2024-06-07 00:00:00|7|88.41|232.61|232.61
STORE_001|ITM_TOP_0013|Regular|0|2024-06-07 00:00:00|4|84.16|221.44|221.44
STORE_001|ITM_TOP_0014|Regular|0|2024-06-07 00:00:00|7|182.42|479.99|479.99
STORE_001|ITM_TOP_0015|Regular|0|2024-06-07 00:00:00|6|46.5|122.34|122.34
STORE_001|ITM_TOP_0016|Regular|0|2024-06-07 00:00:00|14|363.58|956.9|956.9
STORE_001|ITM_TOP_0017|Regular|0|2024-06-07 00:00:00|5|117.6|309.45|309.45
STORE_001|ITM_TOP_0018|Regular|0|2024-06-07 00:00:00|12|184.32|485.04|485.04
STORE_001|ITM_TOP_0019|Regular|0|2024-06-07 00:00:00|5|55.75|146.65|146.65
STORE_001|ITM_TOP_0020|Regular|0|2024-06-07 00:00:00|16|470.72|1238.88|1238.88
STORE_001|ITM_TOP_0021|Regular|0|2024-06-07 00:00:00|4|61.12|160.8|160.8
STORE_001|ITM_TOP_0022|Regular|0|2024-06-07 00:00:00|17|165.07|434.52|434.52
STORE_001|ITM_BOT_0023|Regular|0|2024-06-07 00:00:00|12|176.52|441.24|441.24
STORE_001|ITM_BOT_0024|Regular|0|2024-06-07 00:00:00|3|107.19|267.96|267.96
STORE_001|ITM_BOT_0025|Regular|0|2024-06-07 00:00:00|14|404.6|1011.64|1011.64
STORE_001|ITM_BOT_0026|Regular|0|2024-06-07 00:00:00|4|138.4|346.0|346.0
STORE_001|ITM_BOT_0027|Regular|0|2024-06-07 00:00:00|11|356.73|891.88|891.88
STORE_001|ITM_BOT_0028|Regular|0|2024-06-07 00:00:00|12|324.24|810.48|810.48
STORE_001|ITM_BOT_0029|Regular|0|2024-06-07 00:00:00|9|353.25|883.08|883.08
STORE_001|ITM_BOT_0030|Regular|0|2024-06-07 00:00:00|5|113.0|282.5|282.5
STORE_001|ITM_BOT_0031|Regular|0|2024-06-07 00:00:00|8|219.68|549.12|549.12
STORE_001|ITM_BOT_0032|Regular|0|2024-06-07 00:00:00|7|246.54|616.42|616.42
STORE_001|ITM_FOO_0034|Regular|0|2024-06-07 00:00:00|1|56.61|134.79|134.79
STORE_001|ITM_FOO_0035|Regular|0|2024-06-07 00:00:00|2|86.94|207.02|207.02
STORE_001|ITM_FOO_0036|Regular|0|2024-06-07 00:00:00|5|246.75|587.5|587.5
STORE_001|ITM_FOO_0039|Regular|0|2024-06-07 00:00:00|1|30.17|71.83|71.83
STORE_001|ITM_FOO_0040|Regular|0|2024-06-07 00:00:00|1|20.49|48.78|48.78
STORE_001|ITM_OUT_0041|Regular|0|2024-06-07 00:00:00|2|118.08|262.42|262.42
STORE_001|ITM_OUT_0044|Regular|0|2024-06-07 00:00:00|2|197.86|439.7|439.7
STORE_002|ITM_BAS_0001|Regular|0|2024-06-07 00:00:00|11|85.8|214.5|214.5
STORE_002|ITM_BAS_0002|Regular|0|2024-06-07 00:00:00|12|111.24|278.04|278.04
STORE_002|ITM_BAS_0003|Regular|0|2024-06-07 00:00:00|16|60.64|151.68|151.68
STORE_002|ITM_BAS_0004|Regular|0|2024-06-07 00:00:00|8|48.56|121.36|121.36
STORE_002|ITM_BAS_0005|Regular|0|2024-06-07 00:00:00|12|40.8|102.12|102.12
STORE_002|ITM_BAS_0006|Regular|0|2024-06-07 00:00:00|15|70.35|175.8|175.8
STORE_002|ITM_BAS_0007|Regular|0|2024-06-07 00:00:00|9|59.76|149.31|149.31
STORE_002|ITM_BAS_0008|Regular|0|2024-06-07 00:00:00|12|40.56|101.4|101.4
STORE_002|ITM_BAS_0009|Regular|0|2024-06-07 00:00:00|13|59.15|147.94|147.94
STORE_002|ITM_BAS_0010|Regular|0|2024-06-07 00:00:00|7|53.34|133.35|133.35
STORE_002|ITM_TOP_0011|Regular|0|2024-06-07 00:00:00|8|160.24|421.6|421.6
STORE_002|ITM_TOP_0012|Regular|0|2024-06-07 00:00:00|6|75.78|199.38|199.38
STORE_002|ITM_TOP_0013|Regular|0|2024-06-07 00:00:00|8|168.32|442.88|442.88
STORE_002|ITM_TOP_0014|Regular|0|2024-06-07 00:00:00|2|52.12|137.14|137.14
STORE_002|ITM_TOP_0015|Regular|0|2024-06-07 00:00:00|7|54.25|142.73|142.73
STORE_002|ITM_TOP_0016|Regular|0|2024-06-07 00:00:00|10|259.7|683.5|683.5
STORE_002|ITM_TOP_0017|Regular|0|2024-06-07 00:00:00|2|47.04|123.78|123.78
STORE_002|ITM_TOP_0018|Regular|0|2024-06-07 00:00:00|9|138.24|363.78|363.78
STORE_002|ITM_TOP_0019|Regular|0|2024-06-07 00:00:00|12|133.8|351.96|351.96
STORE_002|ITM_TOP_0020|Regular|0|2024-06-07 00:00:00|15|441.3|1161.45|1161.45
STORE_002|ITM_TOP_0021|Regular|0|2024-06-07 00:00:00|2|30.56|80.4|80.4
STORE_002|ITM_TOP_0022|Regular|0|2024-06-07 00:00:00|11|106.81|281.16|281.16
STORE_002|ITM_BOT_0023|Regular|0|2024-06-07 00:00:00|7|102.97|257.39|257.39
STORE_002|ITM_BOT_0024|Regular|0|2024-06-07 00:00:00|3|107.19|267.96|267.96
STORE_002|ITM_BOT_0025|Regular|0|2024-06-07 00:00:00|7|202.3|505.82|505.82
STORE_002|ITM_BOT_0027|Regular|0|2024-06-07 00:00:00|16|518.88|1297.28|1297.28
STORE_002|ITM_BOT_0028|Regular|0|2024-06-07 00:00:00|8|216.16|540.32|540.32
STORE_002|ITM_BOT_0029|Regular|0|2024-06-07 00:00:00|7|274.75|686.84|686.84
STORE_002|ITM_BOT_0030|Regular|0|2024-06-07 00:00:00|9|203.4|508.5|508.5
STORE_002|ITM_BOT_0031|Regular|0|2024-06-07 00:00:00|7|192.22|480.48|480.48
STORE_002|ITM_BOT_0032|Regular|0|2024-06-07 00:00:00|7|246.54|616.42|616.42
STORE_002|ITM_FOO_0033|Regular|0|2024-06-07 00:00:00|1|45.38|108.04|108.04
STORE_002|ITM_FOO_0034|Regular|0|2024-06-07 00:00:00|1|56.61|134.79|134.79
STORE_002|ITM_FOO_0035|Regular|0|2024-06-07 00:00:00|2|86.94|207.02|207.02
STORE_002|ITM_FOO_0038|Regular|0|2024-06-07 00:00:00|2|54.66|130.14|130.14
STORE_002|ITM_FOO_0039|Regular|0|2024-06-07 00:00:00|2|60.34|143.66|143.66
STORE_002|ITM_FOO_0040|Regular|0|2024-06-07 00:00:00|1|20.49|48.78|48.78
STORE_002|ITM_OUT_0041|Regular|0|2024-06-07 00:00:00|1|59.04|131.21|131.21
STORE_003|ITM_BAS_0001|Regular|0|2024-06-07 00:00:00|17|132.6|331.5|331.5
STORE_003|ITM_BAS_0002|Regular|0|2024-06-07 00:00:00|10|92.7|231.7|231.7
STORE_003|ITM_BAS_0003|Regular|0|2024-06-07 00:00:00|25|94.75|237.0|237.0
STORE_003|ITM_BAS_0004|Regular|0|2024-06-07 00:00:00|9|54.63|136.53|136.53
STORE_003|ITM_BAS_0005|Regular|0|2024-06-07 00:00:00|22|74.8|187.22|187.22
STORE_003|ITM_BAS_0006|Regular|0|2024-06-07 00:00:00|15|70.35|175.8|175.8
STORE_003|ITM_BAS_0007|Regular|0|2024-06-07 00:00:00|12|79.68|199.08|199.08
STORE_003|ITM_BAS_0008|Regular|0|2024-06-07 00:00:00|19|64.22|160.55|160.55
STORE_003|ITM_BAS_0009|Regular|0|2024-06-07 00:00:00|12|54.6|136.56|136.56
STORE_003|ITM_BAS_0010|Regular|0|2024-06-07 00:00:00|10|76.2|190.5|190.5
STORE_003|ITM_TOP_0011|Regular|0|2024-06-07 00:00:00|3|60.09|158.1|158.1
STORE_003|ITM_TOP_0012|Regular|0|2024-06-07 00:00:00|9|113.67|299.07|299.07
STORE_003|ITM_TOP_0013|Regular|0|2024-06-07 00:00:00|14|294.56|775.04|775.04
STORE_003|ITM_TOP_0014|Regular|0|2024-06-07 00:00:00|4|104.24|274.28|274.28
STORE_003|ITM_TOP_0015|Regular|0|2024-06-07 00:00:00|14|108.5|285.46|285.46
STORE_003|ITM_TOP_0016|Regular|0|2024-06-07 00:00:00|12|311.64|820.2|820.2
STORE_003|ITM_TOP_0017|Regular|0|2024-06-07 00:00:00|11|258.72|680.79|680.79
STORE_003|ITM_TOP_0018|Regular|0|2024-06-07 00:00:00|15|230.4|606.3|606.3
STORE_003|ITM_TOP_0019|Regular|0|2024-06-07 00:00:00|10|111.5|293.3|293.3
STORE_003|ITM_TOP_0020|Regular|0|2024-06-07 00:00:00|23|676.66|1780.89|1780.89
STORE_003|ITM_TOP_0021|Regular|0|2024-06-07 00:00:00|3|45.84|120.6|120.6
STORE_003|ITM_TOP_0022|Regular|0|2024-06-07 00:00:00|19|184.49|485.64|485.64
STORE_003|ITM_BOT_0023|Regular|0|2024-06-07 00:00:00|16|235.36|588.32|588.32
STORE_003|ITM_BOT_0024|Regular|0|2024-06-07 00:00:00|2|71.46|178.64|178.64
STORE_003|ITM_BOT_0025|Regular|0|2024-06-07 00:00:00|19|549.1|1372.94|1372.94
STORE_003|ITM_BOT_0026|Regular|0|2024-06-07 00:00:00|4|138.4|346.0|346.0
STORE_003|ITM_BOT_0027|Regular|0|2024-06-07 00:00:00|14|454.02|1135.12|1135.12
STORE_003|ITM_BOT_0028|Regular|0|2024-06-07 00:00:00|8|216.16|540.32|540.32
STORE_003|ITM_BOT_0029|Regular|0|2024-06-07 00:00:00|11|431.75|1079.32|1079.32
STORE_003|ITM_BOT_0030|Regular|0|2024-06-07 00:00:00|11|248.6|621.5|621.5
STORE_003|ITM_BOT_0031|Regular|0|2024-06-07 00:00:00|11|302.06|755.04|755.04
STORE_003|ITM_BOT_0032|Regular|0|2024-06-07 00:00:00|9|316.98|792.54|792.54
STORE_003|ITM_FOO_0033|Regular|0|2024-06-07 00:00:00|1|45.38|108.04|108.04
STORE_003|ITM_FOO_0035|Regular|0|2024-06-07 00:00:00|3|130.41|310.53|310.53
STORE_003|ITM_FOO_0036|Regular|0|2024-06-07 00:00:00|3|148.05|352.5|352.5
STORE_003|ITM_OUT_0045|Regular|0|2024-06-07 00:00:00|2|144.24|320.52|320.52
STORE_004|ITM_BAS_0001|Regular|0|2024-06-07 00:00:00|18|140.4|351.0|351.0
STORE_004|ITM_BAS_0002|Regular|0|2024-06-07 00:00:00|15|139.05|347.55|347.55
STORE_004|ITM_BAS_0003|Regular|0|2024-06-07 00:00:00|25|94.75|237.0|237.0
STORE_004|ITM_BAS_0004|Regular|0|2024-06-07 00:00:00|7|42.49|106.19|106.19
STORE_004|ITM_BAS_0005|Regular|0|2024-06-07 00:00:00|16|54.4|136.16|136.16
STORE_004|ITM_BAS_0006|Regular|0|2024-06-07 00:00:00|12|56.28|140.64|140.64
STORE_004|ITM_BAS_0007|Regular|0|2024-06-07 00:00:00|13|86.32|215.67|215.67
STORE_004|ITM_BAS_0008|Regular|0|2024-06-07 00:00:00|29|98.02|245.05|245.05
STORE_004|ITM_BAS_0009|Regular|0|2024-06-07 00:00:00|12|54.6|136.56|136.56
STORE_004|ITM_BAS_0010|Regular|0|2024-06-07 00:00:00|8|60.96|152.4|152.4
STORE_004|ITM_TOP_0011|Regular|0|2024-06-07 00:00:00|1|20.03|52.7|52.7
STORE_004|ITM_TOP_0012|Regular|0|2024-06-07 00:00:00|12|151.56|398.76|398.76
STORE_004|ITM_TOP_0013|Regular|0|2024-06-07 00:00:00|14|294.56|775.04|775.04
STORE_004|ITM_TOP_0014|Regular|0|2024-06-07 00:00:00|7|182.42|479.99|479.99
STORE_004|ITM_TOP_0015|Regular|0|2024-06-07 00:00:00|14|108.5|285.46|285.46
STORE_004|ITM_TOP_0016|Regular|0|2024-06-07 00:00:00|19|493.43|1298.65|1298.65
STORE_004|ITM_TOP_0017|Regular|0|2024-06-07 00:00:00|9|211.68|557.01|557.01
STORE_004|ITM_TOP_0018|Regular|0|2024-06-07 00:00:00|14|215.04|565.88|565.88
STORE_004|ITM_TOP_0019|Regular|0|2024-06-07 00:00:00|4|44.6|117.32|117.32
STORE_004|ITM_TOP_0020|Regular|0|2024-06-07 00:00:00|12|353.04|929.16|929.16
STORE_004|ITM_TOP_0021|Regular|0|2024-06-07 00:00:00|5|76.4|201.0|201.0
STORE_004|ITM_TOP_0022|Regular|0|2024-06-07 00:00:00|12|116.52|306.72|306.72
STORE_004|ITM_BOT_0023|Regular|0|2024-06-07 00:00:00|15|220.65|551.55|551.55
STORE_004|ITM_BOT_0024|Regular|0|2024-06-07 00:00:00|8|285.84|714.56|714.56
STORE_004|ITM_BOT_0025|Regular|0|2024-06-07 00:00:00|13|375.7|939.38|939.38
STORE_004|ITM_BOT_0026|Regular|0|2024-06-07 00:00:00|5|173.0|432.5|432.5
STORE_004|ITM_BOT_0027|Regular|0|2024-06-07 00:00:00|14|454.02|1135.12|1135.12
STORE_004|ITM_BOT_0028|Regular|0|2024-06-07 00:00:00|18|486.36|1215.72|1215.72
STORE_004|ITM_BOT_0029|Regular|0|2024-06-07 00:00:00|12|471.0|1177.44|1177.44
STORE_004|ITM_BOT_0030|Regular|0|2024-06-07 00:00:00|14|316.4|791.0|791.0
STORE_004|ITM_BOT_0031|Regular|0|2024-06-07 00:00:00|9|247.14|617.76|617.76
STORE_004|ITM_BOT_0032|Regular|0|2024-06-07 00:00:00|9|316.98|792.54|792.54
STORE_004|ITM_FOO_0033|Regular|0|2024-06-07 00:00:00|1|45.38|108.04|108.04
STORE_004|ITM_FOO_0034|Regular|0|2024-06-07 00:00:00|1|56.61|134.79|134.79
STORE_004|ITM_FOO_0035|Regular|0|2024-06-07 00:00:00|7|304.29|724.57|724.57
STORE_004|ITM_FOO_0036|Regular|0|2024-06-07 00:00:00|1|49.35|117.5|117.5
STORE_004|ITM_FOO_0038|Regular|0|2024-06-07 00:00:00|1|27.33|65.07|65.07
STORE_004|ITM_FOO_0039|Regular|0|2024-06-07 00:00:00|2|60.34|143.66|143.66
STORE_004|ITM_FOO_0040|Regular|0|2024-06-07 00:00:00|2|40.98|97.56|97.56
STORE_004|ITM_OUT_0043|Regular|0|2024-06-07 00:00:00|1|63.52|141.15|141.15
STORE_004|ITM_OUT_0044|Regular|0|2024-06-07 00:00:00|1|98.93|219.85|219.85
STORE_005|ITM_BAS_0001|Regular|0|2024-06-07 00:00:00|14|109.2|273.0|273.0
STORE_005|ITM_BAS_0002|Regular|0|2024-06-07 00:00:00|10|92.7|231.7|231.7
STORE_005|ITM_BAS_0003|Regular|0|2024-06-07 00:00:00|18|68.22|170.64|170.64
STORE_005|ITM_BAS_0004|Regular|0|2024-06-07 00:00:00|7|42.49|106.19|106.19
STORE_005|ITM_BAS_0005|Regular|0|2024-06-07 00:00:00|13|44.2|110.63|110.63
STORE_005|ITM_BAS_0006|Regular|0|2024-06-07 00:00:00|8|37.52|93.76|93.76
STORE_005|ITM_BAS_0007|Regular|0|2024-06-07 00:00:00|6|39.84|99.54|99.54
STORE_005|ITM_BAS_0008|Regular|0|2024-06-07 00:00:00|17|57.46|143.65|143.65
STORE_005|ITM_BAS_0009|Regular|0|2024-06-07 00:00:00|12|54.6|136.56|136.56
STORE_005|ITM_BAS_0010|Regular|0|2024-06-07 00:00:00|8|60.96|152.4|152.4
STORE_005|ITM_TOP_0011|Regular|0|2024-06-07 00:00:00|2|40.06|105.4|105.4
STORE_005|ITM_TOP_0012|Regular|0|2024-06-07 00:00:00|8|101.04|265.84|265.84
STORE_005|ITM_TOP_0013|Regular|0|2024-06-07 00:00:00|7|147.28|387.52|387.52
STORE_005|ITM_TOP_0014|Regular|0|2024-06-07 00:00:00|3|78.18|205.71|205.71
STORE_005|ITM_TOP_0015|Regular|0|2024-06-07 00:00:00|10|77.5|203.9|203.9
STORE_005|ITM_TOP_0016|Regular|0|2024-06-07 00:00:00|11|285.67|751.85|751.85
STORE_005|ITM_TOP_0017|Regular|0|2024-06-07 00:00:00|9|211.68|557.01|557.01
STORE_005|ITM_TOP_0018|Regular|0|2024-06-07 00:00:00|12|184.32|485.04|485.04
STORE_005|ITM_TOP_0019|Regular|0|2024-06-07 00:00:00|7|78.05|205.31|205.31
STORE_005|ITM_TOP_0020|Regular|0|2024-06-07 00:00:00|16|470.72|1238.88|1238.88
STORE_005|ITM_TOP_0021|Regular|0|2024-06-07 00:00:00|2|30.56|80.4|80.4
STORE_005|ITM_TOP_0022|Regular|0|2024-06-07 00:00:00|14|135.94|357.84|357.84
STORE_005|ITM_BOT_0023|Regular|0|2024-06-07 00:00:00|17|250.07|625.09|625.09
STORE_005|ITM_BOT_0024|Regular|0|2024-06-07 00:00:00|5|178.65|446.6|446.6
STORE_005|ITM_BOT_0025|Regular|0|2024-06-07 00:00:00|8|231.2|578.08|578.08
STORE_005|ITM_BOT_0026|Regular|0|2024-06-07 00:00:00|3|103.8|259.5|259.5
STORE_005|ITM_BOT_0027|Regular|0|2024-06-07 00:00:00|9|291.87|729.72|729.72
STORE_005|ITM_BOT_0028|Regular|0|2024-06-07 00:00:00|10|270.2|675.4|675.4
STORE_005|ITM_BOT_0029|Regular|0|2024-06-07 00:00:00|5|196.25|490.6|490.6
STORE_005|ITM_BOT_0030|Regular|0|2024-06-07 00:00:00|5|113.0|282.5|282.5
STORE_005|ITM_BOT_0031|Regular|0|2024-06-07 00:00:00|7|192.22|480.48|480.48
STORE_005|ITM_BOT_0032|Regular|0|2024-06-07 00:00:00|8|281.76|704.48|704.48
STORE_005|ITM_FOO_0034|Regular|0|2024-06-07 00:00:00|1|56.61|134.79|134.79
STORE_005|ITM_FOO_0035|Regular|0|2024-06-07 00:00:00|3|130.41|310.53|310.53
STORE_005|ITM_FOO_0038|Regular|0|2024-06-07 00:00:00|1|27.33|65.07|65.07
STORE_005|ITM_FOO_0040|Regular|0|2024-06-07 00:00:00|1|20.49|48.78|48.78
STORE_005|ITM_OUT_0041|Regular|0|2024-06-07 00:00:00|1|59.04|131.21|131.21
STORE_005|ITM_OUT_0045|Regular|0|2024-06-07 00:00:00|1|72.12|160.26|160.26
STORE_001|ITM_BAS_0001|Regular|0|2024-06-08 00:00:00|16|124.8|312.0|312.0
STORE_001|ITM_BAS_0002|Regular|0|2024-06-08 00:00:00|8|74.16|185.36|185.36
STORE_001|ITM_BAS_0003|Regular|0|2024-06-08 00:00:00|16|60.64|151.68|151.68
STORE_001|ITM_BAS_0004|Regular|0|2024-06-08 00:00:00|6|36.42|91.02|91.02
STORE_001|ITM_BAS_0005|Regular|0|2024-06-08 00:00:00|12|40.8|102.12|102.12
STORE_001|ITM_BAS_0006|Regular|0|2024-06-08 00:00:00|9|42.21|105.48|105.48
STORE_001|ITM_BAS_0007|Regular|0|2024-06-08 00:00:00|11|73.04|182.49|182.49
