DeliveryNoteNumber|CustomerOrderNumber|SiteCode|ItemCode|DeliveredQuantity|ActualDeliveryDate|CustomerOrderLineNumber
DN_CLOTH01_20241215_STORE_005_000380|CO_CLOTH01_20241215_STORE_005_0380|STORE_005|ITM_OUT_0044|4|2024-12-15 00:00:00|43
DN_CLOTH01_20241215_STORE_005_000380|CO_CLOTH01_20241215_STORE_005_0380|STORE_005|ITM_OUT_0045|2|2024-12-15 00:00:00|44
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0001|11|2024-12-16 00:00:00|1
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0002|13|2024-12-16 00:00:00|2
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0003|5|2024-12-16 00:00:00|3
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0004|13|2024-12-16 00:00:00|4
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0005|9|2024-12-16 00:00:00|5
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0006|8|2024-12-16 00:00:00|6
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0007|4|2024-12-16 00:00:00|7
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0008|3|2024-12-16 00:00:00|8
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0009|8|2024-12-16 00:00:00|9
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BAS_0010|11|2024-12-16 00:00:00|10
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0011|1|2024-12-16 00:00:00|11
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0012|6|2024-12-16 00:00:00|12
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0013|7|2024-12-16 00:00:00|13
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0014|5|2024-12-16 00:00:00|14
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0015|5|2024-12-16 00:00:00|15
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0016|15|2024-12-16 00:00:00|16
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0017|1|2024-12-16 00:00:00|17
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0018|3|2024-12-16 00:00:00|18
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0019|2|2024-12-16 00:00:00|19
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0020|6|2024-12-16 00:00:00|20
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0021|8|2024-12-16 00:00:00|21
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_TOP_0022|6|2024-12-16 00:00:00|22
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0023|20|2024-12-16 00:00:00|23
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0024|14|2024-12-16 00:00:00|24
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0025|3|2024-12-16 00:00:00|25
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0026|5|2024-12-16 00:00:00|26
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0027|1|2024-12-16 00:00:00|27
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0028|12|2024-12-16 00:00:00|28
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0029|4|2024-12-16 00:00:00|29
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0030|4|2024-12-16 00:00:00|30
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0031|5|2024-12-16 00:00:00|31
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_BOT_0032|3|2024-12-16 00:00:00|32
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0033|2|2024-12-16 00:00:00|33
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0034|3|2024-12-16 00:00:00|34
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0035|7|2024-12-16 00:00:00|35
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0037|2|2024-12-16 00:00:00|36
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0038|3|2024-12-16 00:00:00|37
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0039|3|2024-12-16 00:00:00|38
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_FOO_0040|3|2024-12-16 00:00:00|39
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_OUT_0041|60|2024-12-16 00:00:00|40
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_OUT_0042|7|2024-12-16 00:00:00|41
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_OUT_0043|1|2024-12-16 00:00:00|42
DN_CLOTH01_20241216_STORE_001_000381|CO_CLOTH01_20241216_STORE_001_0381|STORE_001|ITM_OUT_0044|5|2024-12-16 00:00:00|43
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0001|14|2024-12-16 00:00:00|1
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0002|2|2024-12-16 00:00:00|2
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0003|2|2024-12-16 00:00:00|3
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0004|12|2024-12-16 00:00:00|4
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0005|8|2024-12-16 00:00:00|5
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0006|5|2024-12-16 00:00:00|6
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0007|9|2024-12-16 00:00:00|7
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0008|12|2024-12-16 00:00:00|8
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0009|3|2024-12-16 00:00:00|9
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BAS_0010|11|2024-12-16 00:00:00|10
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0011|3|2024-12-16 00:00:00|11
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0012|5|2024-12-16 00:00:00|12
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0013|7|2024-12-16 00:00:00|13
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0014|2|2024-12-16 00:00:00|14
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0015|7|2024-12-16 00:00:00|15
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0016|7|2024-12-16 00:00:00|16
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0017|4|2024-12-16 00:00:00|17
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0018|3|2024-12-16 00:00:00|18
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0019|1|2024-12-16 00:00:00|19
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0020|5|2024-12-16 00:00:00|20
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0021|3|2024-12-16 00:00:00|21
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_TOP_0022|2|2024-12-16 00:00:00|22
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0023|9|2024-12-16 00:00:00|23
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0024|7|2024-12-16 00:00:00|24
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0025|5|2024-12-16 00:00:00|25
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0026|7|2024-12-16 00:00:00|26
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0027|6|2024-12-16 00:00:00|27
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0028|7|2024-12-16 00:00:00|28
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0029|7|2024-12-16 00:00:00|29
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0030|5|2024-12-16 00:00:00|30
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0031|3|2024-12-16 00:00:00|31
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_BOT_0032|6|2024-12-16 00:00:00|32
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0033|1|2024-12-16 00:00:00|33
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0034|7|2024-12-16 00:00:00|34
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0037|1|2024-12-16 00:00:00|35
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0038|4|2024-12-16 00:00:00|36
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0039|1|2024-12-16 00:00:00|37
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_FOO_0040|3|2024-12-16 00:00:00|38
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_OUT_0041|9|2024-12-16 00:00:00|39
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_OUT_0042|3|2024-12-16 00:00:00|40
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_OUT_0043|1|2024-12-16 00:00:00|41
DN_CLOTH01_20241216_STORE_002_000382|CO_CLOTH01_20241216_STORE_002_0382|STORE_002|ITM_OUT_0044|2|2024-12-16 00:00:00|42
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0001|7|2024-12-16 00:00:00|1
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0002|9|2024-12-16 00:00:00|2
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0003|4|2024-12-16 00:00:00|3
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0004|9|2024-12-16 00:00:00|4
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0005|7|2024-12-16 00:00:00|5
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0006|4|2024-12-16 00:00:00|6
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0007|4|2024-12-16 00:00:00|7
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0008|8|2024-12-16 00:00:00|8
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0009|8|2024-12-16 00:00:00|9
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BAS_0010|8|2024-12-16 00:00:00|10
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0011|2|2024-12-16 00:00:00|11
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0012|4|2024-12-16 00:00:00|12
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0013|8|2024-12-16 00:00:00|13
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0014|7|2024-12-16 00:00:00|14
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0015|6|2024-12-16 00:00:00|15
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0016|4|2024-12-16 00:00:00|16
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0017|7|2024-12-16 00:00:00|17
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0018|2|2024-12-16 00:00:00|18
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0019|1|2024-12-16 00:00:00|19
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0020|3|2024-12-16 00:00:00|20
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0021|2|2024-12-16 00:00:00|21
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_TOP_0022|4|2024-12-16 00:00:00|22
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0023|4|2024-12-16 00:00:00|23
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0024|10|2024-12-16 00:00:00|24
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0025|5|2024-12-16 00:00:00|25
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0026|5|2024-12-16 00:00:00|26
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0027|2|2024-12-16 00:00:00|27
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0028|7|2024-12-16 00:00:00|28
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0029|1|2024-12-16 00:00:00|29
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0030|5|2024-12-16 00:00:00|30
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0031|3|2024-12-16 00:00:00|31
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_BOT_0032|2|2024-12-16 00:00:00|32
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0033|2|2024-12-16 00:00:00|33
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0034|1|2024-12-16 00:00:00|34
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0035|3|2024-12-16 00:00:00|35
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0036|1|2024-12-16 00:00:00|36
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0037|1|2024-12-16 00:00:00|37
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0038|5|2024-12-16 00:00:00|38
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0039|2|2024-12-16 00:00:00|39
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_FOO_0040|2|2024-12-16 00:00:00|40
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_OUT_0041|9|2024-12-16 00:00:00|41
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_OUT_0042|9|2024-12-16 00:00:00|42
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_OUT_0043|1|2024-12-16 00:00:00|43
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_OUT_0044|3|2024-12-16 00:00:00|44
DN_CLOTH01_20241216_STORE_003_000383|CO_CLOTH01_20241216_STORE_003_0383|STORE_003|ITM_OUT_0045|1|2024-12-16 00:00:00|45
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0001|13|2024-12-16 00:00:00|1
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0002|12|2024-12-16 00:00:00|2
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0003|3|2024-12-16 00:00:00|3
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0004|14|2024-12-16 00:00:00|4
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0005|8|2024-12-16 00:00:00|5
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0006|3|2024-12-16 00:00:00|6
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0007|6|2024-12-16 00:00:00|7
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0008|4|2024-12-16 00:00:00|8
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0009|10|2024-12-16 00:00:00|9
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BAS_0010|8|2024-12-16 00:00:00|10
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0012|10|2024-12-16 00:00:00|11
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0013|6|2024-12-16 00:00:00|12
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0014|6|2024-12-16 00:00:00|13
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0015|5|2024-12-16 00:00:00|14
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0016|3|2024-12-16 00:00:00|15
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0017|4|2024-12-16 00:00:00|16
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0018|4|2024-12-16 00:00:00|17
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0019|4|2024-12-16 00:00:00|18
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0020|9|2024-12-16 00:00:00|19
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0021|4|2024-12-16 00:00:00|20
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_TOP_0022|6|2024-12-16 00:00:00|21
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0023|7|2024-12-16 00:00:00|22
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0024|6|2024-12-16 00:00:00|23
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0025|5|2024-12-16 00:00:00|24
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0026|6|2024-12-16 00:00:00|25
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0027|4|2024-12-16 00:00:00|26
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0028|7|2024-12-16 00:00:00|27
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0029|4|2024-12-16 00:00:00|28
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0030|3|2024-12-16 00:00:00|29
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0031|2|2024-12-16 00:00:00|30
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_BOT_0032|6|2024-12-16 00:00:00|31
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0034|3|2024-12-16 00:00:00|32
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0035|4|2024-12-16 00:00:00|33
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0036|1|2024-12-16 00:00:00|34
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0037|3|2024-12-16 00:00:00|35
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0038|6|2024-12-16 00:00:00|36
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0039|1|2024-12-16 00:00:00|37
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_FOO_0040|3|2024-12-16 00:00:00|38
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_OUT_0041|7|2024-12-16 00:00:00|39
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_OUT_0042|9|2024-12-16 00:00:00|40
DN_CLOTH01_20241216_STORE_004_000384|CO_CLOTH01_20241216_STORE_004_0384|STORE_004|ITM_OUT_0044|1|2024-12-16 00:00:00|41
DN_CLOTH01_20241216_STORE_005_000385|CO_CLOTH01_20241216_STORE_005_0385|STORE_005|ITM_BAS_0001|17|2024-12-16 00:00:00|1
